fight_id,event_id,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time
2925,296,1027,921,1027.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2924,296,1920,633,1920.0,3,F,Middleweight,M,KO/TKO,Punch to Head In Clinch,1,0:31
2923,296,692,3680,692.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,4:15
2922,296,4021,2767,4021.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2921,296,690,3367,3367.0,3,F,Welterweight,M,Submission,Rear Naked Choke,3,3:26
2920,295,990,3767,990.0,5,F,Middleweight,M,Submission,Guillotine Choke After Drop to Ground,2,0:57
2919,295,1284,2467,2467.0,3,F,Lightweight,M,KO/TKO,Punch to Head In Clinch,2,1:39
2918,295,144,2565,144.0,3,F,Middleweight,M,KO/TKO,Knee to Head In Clinch,2,2:43
2917,295,1335,2635,1335.0,3,F,Heavyweight,M,KO/TKO,Punches to Head On Ground,2,4:49
2916,295,1810,995,1810.0,3,F,Lightweight,M,Submission,"Rear Naked Choke
      Technical Submission",2,1:52
2915,295,1244,2451,1244.0,3,F,Light Heavyweight,M,Submission,Rear Naked Choke,1,3:46
2914,295,3971,3999,3999.0,3,F,Middleweight,M,KO/TKO,Punches to Head From Mount,1,2:16
2913,295,307,621,621.0,3,F,Flyweight,M,KO/TKO,"Kick to Head At Distance
      Side Kick",3,0:18
2912,295,2709,3443,3443.0,3,F,Welterweight,M,KO/TKO,Knee to Head In Clinch,1,3:06
2911,295,35,2255,2255.0,3,F,Middleweight,M,Submission,Kimura On Ground,1,4:27
2910,295,345,3675,3675.0,3,F,Bantamweight,M,KO/TKO,Kick to Head At Distance,1,2:58
2909,294,4050,1727,4050.0,5,T,Featherweight,M,Decision,Unanimous,5,5:00
2908,294,427,3288,3288.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
2907,294,1890,510,1890.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head From Half Guard,2,4:06
2906,294,3103,1827,3103.0,3,F,Featherweight,M,Decision,Split,3,5:00
2905,294,3007,3296,3296.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2904,294,1943,1915,1915.0,3,F,Welterweight,M,KO/TKO,Punches to Head On Ground,3,2:40
2903,294,3593,2176,3593.0,3,F,Lightweight,M,Submission,Rear Naked Choke,2,3:06
2902,294,2326,1077,1077.0,3,F,Flyweight,M,Submission,Arm Triangle From Side Control,1,3:28
2901,294,3952,2991,2991.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2900,294,3616,2846,3616.0,3,F,Lightweight,M,Submission,Armbar On Ground,1,4:57
2899,294,3581,1843,1843.0,3,F,Lightweight,M,Submission,Kimura From Side Control,1,4:16
2898,293,1940,901,1940.0,5,F,Welterweight,M,KO/TKO,Punch to Head At Distance,3,1:28
2897,293,3915,3552,3915.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2896,293,2114,3503,2114.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2895,293,412,831,412.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
2894,293,456,2029,456.0,3,F,Welterweight,M,Decision,Split,3,5:00
2893,293,2899,886,2899.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,1,2:06
2892,293,3349,1464,3349.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2891,293,3912,2009,3912.0,3,F,Lightweight,M,Submission,Inverted Triangle From Side Control,2,3:22
2890,293,900,3023,3023.0,3,F,Lightweight,M,Decision,Split,3,5:00
2889,293,2525,2261,2261.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
2888,293,337,3134,337.0,3,F,Welterweight,M,KO/TKO,Kick to Head At Distance,1,1:03
2887,292,1496,523,523.0,5,F,Welterweight,M,Decision,Split,5,5:00
2886,292,3398,2532,2532.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,3:11
2885,292,2105,3762,3762.0,3,F,Light Heavyweight,M,KO/TKO,Kick to Body At Distance,1,1:58
2884,292,3894,136,136.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,1:19
2883,292,3504,3921,3504.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
2882,292,1547,78,1547.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2881,292,649,949,649.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2880,292,1268,322,1268.0,3,F,Welterweight,M,Decision,Split,3,5:00
2879,292,354,2322,2322.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
2878,292,466,3874,466.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:01
2877,292,341,3487,341.0,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,1,4:21
2876,291,2365,3548,2365.0,5,T,Flyweight,M,Submission,Kimura From Side Control,2,2:29
2875,291,3499,4007,3499.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2874,291,1189,1768,1768.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,1:46
2873,291,2254,960,960.0,3,F,Middleweight,M,KO/TKO,Punch to Head In Clinch,3,0:58
2872,291,7,1440,7.0,3,F,Women's Bantamweight,F,KO/TKO,Punches to Head From Mount,3,1:21
2871,291,3345,1651,3345.0,3,F,Bantamweight,M,KO/TKO,Punches to Head On Ground,1,1:01
2870,291,1819,2168,1819.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2869,291,3376,401,401.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2868,291,2493,3125,3125.0,3,F,Welterweight,M,Decision,Split,3,5:00
2867,291,347,2070,2070.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2866,291,2885,2840,2885.0,3,F,Bantamweight,M,Submission,Guillotine Choke After Drop to Guard,2,4:56
2865,290,2473,1497,2473.0,5,F,Heavyweight,M,KO/TKO,Punch to Head In Clinch,2,3:00
2864,290,2305,2795,2305.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:32
2863,290,4073,905,4073.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2862,290,442,1533,442.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
2861,290,2152,201,2152.0,3,F,Welterweight,M,Decision,Split,3,5:00
2860,290,2507,3248,2507.0,3,F,Flyweight,M,KO/TKO,Punches to Head On Ground,1,3:48
2859,290,3591,2289,2289.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2858,290,2235,710,2235.0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,1:38
2857,290,2018,808,2018.0,3,F,Welterweight,M,KO/TKO,Elbows to Head In Clinch,1,1:18
2856,290,447,2286,2286.0,3,F,Bantamweight,M,Decision,Split,3,5:00
2855,290,385,3523,3523.0,3,F,Lightweight,M,Submission,"Guillotine Choke Standing
      Technical Submission",2,2:34
2854,290,3754,2512,3754.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2853,289,695,3942,3942.0,5,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:59
2852,289,397,2668,397.0,3,F,Lightweight,M,Decision,Split,3,5:00
2851,289,833,3065,833.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2850,289,1183,1393,1183.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,1:20
2849,289,4057,3201,4057.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2848,289,3976,1354,3976.0,3,F,Women's Bantamweight,F,Submission,Guillotine Choke From Side Control,1,4:33
2847,289,1261,2361,1261.0,3,F,Featherweight,M,Submission,Armbar From Bottom,1,4:29
2846,289,3951,498,498.0,3,F,Welterweight,M,KO/TKO,Punch to Head From Half Guard,2,2:31
2845,289,358,692,358.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2844,289,410,575,575.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2843,289,80,3821,80.0,3,F,Bantamweight,M,Submission,Kimura From Side Control,2,2:04
2842,288,587,1584,587.0,5,F,Middleweight,M,Submission,Guillotine Choke On Ground,3,4:30
2841,288,1361,937,937.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:19
2840,288,1658,2034,1658.0,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,0:41
2839,288,2102,3478,2102.0,3,F,Lightweight,M,TKO - Doctor's Stoppage,Facial Cut,2,2:14
2838,288,1618,773,1618.0,3,F,Flyweight,M,Submission,Guillotine Choke From Bottom Guard,2,0:47
2837,288,2467,3308,2467.0,3,F,Lightweight,M,KO/TKO,Elbows to Head At Distance,3,2:26
2836,288,1512,3580,1512.0,3,F,Middleweight,M,Decision,Split,3,5:00
2835,288,3828,1817,3828.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2834,288,600,648,648.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2833,287,3212,592,3212.0,5,T,Bantamweight,M,KO/TKO,Kick to Head At Distance,5,2:20
2832,287,3017,3513,3017.0,3,F,Lightweight,M,Decision,Split,3,5:00
2831,287,3392,3833,3392.0,3,F,Women's Bantamweight,F,KO/TKO,Punches to Head In Clinch,2,1:56
2830,287,1474,3007,3007.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,1:53
2829,287,1751,2420,1751.0,3,F,Lightweight,M,Submission,"Bulldog Choke In Clinch
      Reverse Bulldog Choke",2,1:54
2828,287,2110,3643,3643.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
2827,287,1175,2658,2658.0,3,F,Heavyweight,M,KO/TKO,Punches to Body From Half Guard,2,4:17
2826,287,219,3533,219.0,3,F,Lightweight,M,Submission,Guillotine Choke On Ground,1,1:12
2825,286,2594,3185,3185.0,5,F,Lightweight,M,KO/TKO,Punch to Head In Clinch,1,2:31
2824,286,1143,1737,1737.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,1:12
2823,286,3542,2060,2060.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,2,0:20
2822,286,2532,3423,2532.0,3,F,Catch Weight,M,KO/TKO,Punches to Head From Back Control,3,3:47
2821,286,250,2090,250.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2820,286,648,1475,648.0,3,F,Featherweight,M,Submission,Rear Naked Choke,1,2:35
2819,286,1915,2873,1915.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2818,286,3296,1843,3296.0,3,F,Lightweight,M,Submission,Arm Triangle From Side Control,2,3:38
2817,286,1216,2541,2541.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2816,286,803,2603,803.0,3,F,Welterweight,M,Submission,Omoplata From Bottom Guard,1,2:18
2815,286,1077,865,1077.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
2814,285,3767,2087,3767.0,5,F,Middleweight,M,KO/TKO,Knee to Head In Clinch,4,0:57
2813,285,100,2232,100.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,1:01
2812,285,17,1422,17.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2811,285,1469,63,1469.0,3,T,Featherweight,M,Decision,Unanimous,3,5:00
2810,285,196,1665,196.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2809,285,1683,3959,1683.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,4:17
2808,285,3249,812,812.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,1,1:06
2807,285,195,3367,3367.0,3,F,Welterweight,M,KO/TKO,"Punches to Head From Side Control
      Submission to Strikes",1,4:50
2806,285,13,168,168.0,3,F,Bantamweight,M,Decision,Split,3,5:00
2805,285,1215,3157,3157.0,3,F,Women's Bantamweight,F,Decision,Split,3,5:00
2804,284,3891,898,3891.0,5,F,Light Heavyweight,M,Decision,Unanimous,5,5:00
2803,284,1798,1284,1284.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,1:35
2802,284,3742,438,3742.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,2,3:18
2801,284,3893,2321,2321.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,4:23
2800,284,2328,1800,2328.0,3,F,Heavyweight,M,KO/TKO,Punches to Head From Back Control,3,2:03
2799,284,440,1259,440.0,3,F,Featherweight,M,Submission,Rear Naked Choke,1,4:27
2798,284,2955,1893,2955.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
2797,284,1756,1554,1756.0,3,F,Women's Bantamweight,F,Decision,Split,3,5:00
2796,284,173,3999,173.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
2795,284,395,903,903.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2794,283,2097,3661,2097.0,5,F,Welterweight,M,Decision,Unanimous,5,5:00
2793,283,2372,1457,2372.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head In Clinch,1,0:44
2792,283,2702,3790,3790.0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,2:57
2791,283,400,2728,2728.0,3,F,Lightweight,M,Decision,Split,3,5:00
2790,283,3349,1819,1819.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2789,283,2213,3335,3335.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
2788,283,1242,1752,1752.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2786,283,561,3616,3616.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2785,283,2017,2396,2396.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
2784,283,707,2130,2130.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2783,282,1768,3689,1768.0,5,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,4:05
2782,282,1496,3337,1496.0,3,F,Welterweight,M,Submission,Rear Naked Choke,2,4:48
2781,282,1208,1791,1791.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
2780,282,1315,2176,1315.0,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,2,3:41
2779,282,2105,3244,2105.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:07
2778,282,767,2636,767.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
2777,282,1268,2214,1268.0,3,F,Middleweight,M,Submission,Rear Naked Choke,2,3:33
2776,282,354,633,633.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
2775,282,3187,2163,2163.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head From Back Control,1,4:57
2774,282,2525,872,2525.0,3,F,Flyweight,M,Submission,Rear Naked Choke,1,3:06
2773,281,3499,1693,3499.0,5,F,Lightweight,M,KO/TKO,Kick to Head At Distance,2,3:31
2772,281,3863,3145,3863.0,3,F,Lightweight,M,KO/TKO,Kick to Body At Distance,1,3:06
2771,281,523,1923,523.0,3,F,Welterweight,M,Submission,Arm Triangle From Side Control,2,2:12
2770,281,888,1156,1156.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,3:27
2769,281,2008,1357,2008.0,3,F,Flyweight,M,KO/TKO,Punch to Head At Distance,3,4:51
2768,281,1827,152,1827.0,3,F,Featherweight,M,KO/TKO,Punch to Head In Clinch,3,2:08
2767,281,397,2607,397.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2766,281,3152,629,629.0,3,F,Women's Bantamweight,F,KO/TKO,Punch to Body In Clinch,1,2:24
2765,281,254,541,541.0,3,F,Bantamweight,M,KO/TKO,Punches to Head From Mount,3,3:50
2764,281,3503,858,3503.0,3,F,Lightweight,M,TKO - Doctor's Stoppage,Knee Injury,1,5:00
2763,281,2905,2129,2905.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
2762,280,3122,1267,3122.0,5,F,Featherweight,M,KO/TKO,Punches to Head From Guard,3,4:16
2761,280,3981,294,3981.0,3,T,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,1,1:01
2760,280,2016,2774,2774.0,3,T,Middleweight,M,KO/TKO,Punches to Head From Back Control,1,1:11
2759,280,2034,2451,2034.0,3,F,Heavyweight,M,KO/TKO,Punches to Head From Half Guard,1,3:30
2758,280,773,1374,1374.0,3,F,Flyweight,M,Decision,Split,3,5:00
2757,280,953,2070,2070.0,3,F,Lightweight,M,Decision,Split,3,5:00
2756,280,345,2432,2432.0,3,F,Bantamweight,M,Submission,Armbar From Mount,3,3:49
2755,280,1828,1149,1828.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,2:21
2754,280,200,566,200.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
2753,280,1610,3153,1610.0,3,F,Catch Weight,M,Decision,Unanimous,3,5:00
2752,279,164,1934,164.0,5,T,Middleweight,M,Decision,Unanimous,5,5:00
2751,279,934,3284,934.0,5,T,Women's Bantamweight,F,KO/TKO,Punches to Head From Side Control,1,0:16
2750,279,2671,832,2671.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
2749,279,3675,3201,3201.0,3,F,Bantamweight,M,Decision,Split,3,5:00
2748,279,3041,3591,3041.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,3,1:09
2747,279,1002,4056,1002.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2746,279,3580,831,831.0,3,F,Middleweight,M,Decision,Split,3,5:00
2745,279,952,2961,2961.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,2:19
2744,279,35,282,35.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
2743,278,484,542,484.0,5,F,Featherweight,M,Decision,Unanimous,5,5:00
2742,278,2861,1547,2861.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2741,278,3008,3363,3008.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
2740,278,2124,3224,2124.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2739,278,2565,1492,2565.0,3,F,Middleweight,M,Decision,Split,3,5:00
2738,278,3101,1627,3101.0,3,F,Lightweight,M,Decision,Split,3,5:00
2737,278,631,3007,3007.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,0:38
2736,278,3821,2840,2840.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,0:38
2735,278,2698,3079,2698.0,3,F,Middleweight,M,Decision,Split,3,5:00
2734,278,3723,2492,3723.0,3,F,Flyweight,M,Submission,Rear Naked Choke,1,2:17
2733,278,1404,2658,1404.0,3,F,Heavyweight,M,Submission,Scarf Hold From Side Control,1,2:18
2732,277,429,1860,1860.0,5,F,Middleweight,M,Submission,Armbar On Ground,1,4:34
2731,277,1335,943,943.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
2730,277,2547,1401,1401.0,3,F,Featherweight,M,Submission,Anaconda Choke On Ground,2,4:32
2729,277,144,1059,144.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2728,277,1810,2361,1810.0,3,F,Lightweight,M,Submission,Triangle Choke From Bottom Guard,3,3:16
2727,277,307,851,307.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
2726,277,2453,2709,2709.0,3,F,Welterweight,M,KO/TKO,Punch to Head In Clinch,1,4:55
2725,277,1915,3268,1915.0,3,F,Welterweight,M,KO/TKO,Punch to Head In Clinch,2,2:32
2724,277,2512,3080,2512.0,3,F,Featherweight,M,KO/TKO,Elbows to Head On Ground,1,3:34
2723,277,241,1429,241.0,3,F,Light Heavyweight,M,Decision,Split,3,5:00
2722,276,2365,3888,2365.0,5,T,Flyweight,M,Decision,Unanimous,5,5:00
2721,276,1940,100,1940.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2720,276,3891,3506,3891.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
2719,276,3942,793,3942.0,3,F,Heavyweight,M,Decision,Split,3,5:00
2718,276,898,2380,898.0,3,F,Light Heavyweight,M,KO/TKO,"to    
      Verbal Submission - Arm Injury",2,2:10
2717,276,819,2152,2152.0,3,F,Welterweight,M,Submission,Rear Naked Choke,1,2:52
2716,276,2042,1215,2042.0,3,F,Women's Bantamweight,F,Decision,Split,3,5:00
2715,276,2425,3129,2425.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2714,276,2362,3872,3872.0,3,F,Lightweight,M,KO/TKO,Punch to Head In Clinch,3,2:01
2713,276,3249,447,447.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2712,276,900,719,900.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Back Control,1,4:57
2711,275,2594,2244,2594.0,5,F,Lightweight,M,Submission,Rear Naked Choke,4,1:16
2710,275,870,1284,870.0,3,F,Lightweight,M,Decision,Split,3,5:00
2709,275,3196,1618,3196.0,3,F,Flyweight,M,TKO - Doctor's Stoppage,Nose Injury,2,5:00
2708,275,3185,2557,3185.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,3:36
2707,275,3119,2668,2668.0,3,F,Lightweight,M,Submission,Rear Naked Choke,3,2:31
2706,275,1251,3552,3552.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,2,1:52
2705,275,1711,1224,1224.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2704,275,229,3799,3799.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2703,275,2326,1839,2326.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
2702,275,347,2009,347.0,3,F,Lightweight,M,KO/TKO,"Kick to Body From Back Control
      Verbal Submission",3,2:47
2701,275,3335,1520,3335.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,2,2:28
2700,274,1677,1890,1677.0,5,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:35
2699,274,1673,3544,3544.0,3,T,Heavyweight,M,Decision,Unanimous,3,5:00
2698,274,4041,4001,4001.0,3,T,Middleweight,M,Submission,Guillotine Choke After Drop to Guard,3,0:25
2697,274,1901,78,1901.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2696,274,2401,1259,1259.0,3,F,Featherweight,M,Decision,Split,3,5:00
2695,274,3308,1912,1912.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2694,274,669,3487,669.0,3,F,Lightweight,M,Submission,Rear Naked Choke,3,4:21
2693,274,410,322,322.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2692,274,586,3123,586.0,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,2,4:52
2691,274,4098,690,4098.0,3,F,Middleweight,M,Submission,Rear Naked Choke,2,1:06
2690,274,971,1607,971.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:20
2689,274,1571,2541,1571.0,3,F,Bantamweight,M,KO/TKO,Punches to Head On Ground,1,2:47
2688,273,1569,1584,1584.0,5,F,Middleweight,M,Submission,Rear Naked Choke,1,3:57
2687,273,3542,3191,3191.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
2686,273,3859,512,512.0,3,F,Middleweight,M,Decision,Split,3,5:00
2685,273,1475,3894,3894.0,3,F,Featherweight,M,Submission,Rear Naked Choke,1,4:15
2684,273,2601,3200,2601.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2683,273,3504,2322,3504.0,3,F,Middleweight,M,Submission,Guillotine Choke After Drop to Guard,2,4:59
2682,273,2071,4057,4057.0,3,F,Bantamweight,M,KO/TKO,Punch to Head In Clinch,1,0:25
2681,273,615,1290,615.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2680,273,1414,3754,3754.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2679,273,1238,1911,1911.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
2678,272,3868,3212,3212.0,5,T,Bantamweight,M,KO/TKO,Punches to Head At Distance,5,2:26
2677,272,3396,2595,3396.0,3,F,Light Heavyweight,M,Submission,"Rear Naked Choke
      Technical Submission",3,3:53
2676,272,2097,3102,2097.0,3,F,Welterweight,M,KO/TKO,Knee to Head At Distance,3,3:06
2675,272,1651,1023,1651.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2674,272,283,2168,2168.0,3,F,Lightweight,M,KO/TKO,"to    
      Ankle Injury",1,5:00
2673,272,3478,358,3478.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2672,272,3017,2235,3017.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,4:06
2671,272,2535,3568,2535.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2670,272,2467,3445,3445.0,3,F,Lightweight,M,Submission,"D'Arce Choke From Bottom
      Technical Submission",2,0:57
2669,272,1464,1209,1209.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2668,272,710,1216,710.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2667,272,1707,2029,2029.0,3,F,Welterweight,M,Decision,Split,3,5:00
2666,271,3661,693,3661.0,5,F,Welterweight,M,KO/TKO,Punches to Head On Ground,3,2:11
2665,271,1219,2110,1219.0,3,F,Middleweight,M,KO/TKO,Punch to Head In Clinch,1,3:47
2664,271,2193,3349,3349.0,3,F,Lightweight,M,KO/TKO,Kick to Head At Distance,1,3:21
2663,271,1915,1752,1915.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2662,271,1335,1175,1335.0,3,F,Heavyweight,M,KO/TKO,Punch to Head From Mount,1,2:20
2661,271,3548,621,3548.0,3,F,Flyweight,M,Decision,Split,3,5:00
2660,271,2582,1512,2582.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
2659,271,2507,1634,2507.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
2658,271,3593,3337,3337.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2657,271,115,3120,3120.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,4:37
2656,271,2885,2052,2052.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2655,271,888,209,888.0,3,F,Lightweight,M,KO/TKO,Punch to Head In Clinch,1,2:41
2654,271,2113,337,337.0,3,F,Welterweight,M,KO/TKO,Punch to Head In Clinch,1,3:56
2653,270,2349,427,2349.0,5,T,Light Heavyweight,M,Decision,Unanimous,5,5:00
2652,270,3288,2372,2372.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
2651,270,990,3742,990.0,3,F,Middleweight,M,Submission,Kimura On Ground,1,2:08
2650,270,1693,1751,1693.0,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Half Guard,1,3:18
2649,270,2532,2991,2532.0,3,F,Featherweight,M,Submission,Guillotine Choke After Drop to Half Guard,3,3:39
2648,270,3807,3100,3807.0,3,F,Flyweight,M,Submission,Guillotine Choke From Mount,1,4:08
2647,270,2795,297,2795.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2646,270,3152,3392,3392.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
2645,270,3513,3680,3513.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,0:21
2644,270,3828,129,3828.0,3,F,Bantamweight,M,KO/TKO,Flying Knee Head,2,1:51
2643,269,160,3650,160.0,5,F,Heavyweight,M,Decision,Unanimous,5,5:00
2642,269,442,3541,442.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
2641,269,3499,3863,3499.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,3:15
2640,269,438,960,960.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
2639,269,3185,1436,1436.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2638,269,4004,3893,4004.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2637,269,1819,2607,1819.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2636,269,1289,152,152.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,1:28
2635,269,1920,35,1920.0,3,F,Middleweight,M,KO/TKO,Punch to Body At Distance,1,0:44
2634,269,1737,1242,1737.0,3,F,Welterweight,M,Decision,Split,3,5:00
