date,result,fighter,opponent,division,stance,dob,method,total_comp_time,round,time,referee,time_format,reach,height,age,knockdowns,sub_attempts,reversals,control,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts
2013-08-28,1,Darren Elkins,Hatsu Hioki,Featherweight,orthodox,1984-05-16,U-DEC,900,3,5:00,Dan Miragliotta,5-5-5,71.0,70.0,29.0,0,0,0,417,2,5,48,144,100,205,36,120,12,24,0,0,25,103,6,12,17,29
2013-08-28,0,Justin Edwards,Brandon Thatch,Welterweight,orthodox,1983-01-26,KO/TKO,83,1,1:23,Rob Hinds,5-5-5,70.0,70.0,30.0,0,0,0,2,0,2,2,10,2,10,1,9,1,1,0,0,1,7,1,3,0,0
2013-08-28,1,Brandon Thatch,Justin Edwards,Welterweight,switch,1985-07-11,KO/TKO,83,1,1:23,Rob Hinds,5-5-5,74.0,74.0,28.0,2,0,0,19,1,1,17,26,24,33,13,22,4,4,0,0,4,8,9,12,4,6
2013-08-28,0,Papy Abedi,Dylan Andrews,Middleweight,southpaw,1978-06-30,KO/TKO,692,3,1:32,Herb Dean,5-5-5,0.0,71.0,35.0,0,3,0,312,3,5,19,40,27,48,12,28,5,9,2,3,11,30,0,0,8,10
2013-08-28,1,Dylan Andrews,Papy Abedi,Middleweight,switch,1979-11-15,KO/TKO,692,3,1:32,Herb Dean,5-5-5,74.0,73.0,33.0,0,0,0,69,2,5,20,45,21,46,12,35,4,4,4,6,13,35,3,4,4,6
2013-08-28,0,Robert McDaniel,Brad Tavares,Middleweight,southpaw,1983-05-03,U-DEC,900,3,5:00,Dan Miragliotta,5-5-5,75.0,75.0,30.0,0,0,0,282,1,3,14,56,35,78,7,38,3,7,4,11,10,49,2,2,2,5
2013-08-28,1,Brad Tavares,Robert McDaniel,Middleweight,orthodox,1987-12-21,U-DEC,900,3,5:00,Dan Miragliotta,5-5-5,74.0,73.0,25.0,0,0,0,97,0,1,30,79,38,87,7,48,7,13,16,18,21,70,5,5,4,4
2013-08-28,0,Erik Perez,Takeya Mizugaki,Bantamweight,orthodox,1989-11-19,S-DEC,900,3,5:00,Gary Copeland,5-5-5,68.0,68.0,23.0,0,0,0,278,5,11,37,113,49,127,17,81,18,29,2,3,24,96,12,16,1,1
2013-08-28,1,Takeya Mizugaki,Erik Perez,Bantamweight,orthodox,1983-12-16,S-DEC,900,3,5:00,Gary Copeland,5-5-5,69.0,67.0,29.0,0,1,0,160,2,5,39,106,59,126,32,97,6,8,1,1,30,89,6,13,3,4
2013-08-28,0,Robert Whittaker,Court McGee,Welterweight,orthodox,1990-12-20,S-DEC,900,3,5:00,Herb Dean,5-5-5,73.0,72.0,22.0,0,0,0,0,0,0,48,184,49,185,48,181,0,3,0,0,47,181,1,3,0,0
2013-08-28,1,Court McGee,Robert Whittaker,Welterweight,orthodox,1984-12-12,S-DEC,900,3,5:00,Herb Dean,5-5-5,75.0,71.0,28.0,0,0,0,34,1,8,88,305,99,318,41,213,28,63,19,29,84,296,4,9,0,0
2013-08-28,0,Brian Melancon,Kelvin Gastelum,Welterweight,orthodox,1982-05-28,SUB,146,1,2:26,Rob Hinds,5-5-5,0.0,68.0,31.0,0,0,0,0,0,0,7,21,9,23,5,17,2,2,0,2,6,20,1,1,0,0
2013-08-28,1,Kelvin Gastelum,Brian Melancon,Welterweight,southpaw,1991-10-24,SUB,146,1,2:26,Rob Hinds,5-5-5,71.0,69.0,21.0,1,1,0,30,1,2,14,23,14,24,10,18,3,3,1,2,10,18,3,4,1,1
2013-08-28,0,Donald Cerrone,Rafael Dos Anjos,Lightweight,orthodox,1983-03-29,U-DEC,900,3,5:00,Dan Miragliotta,5-5-5,73.0,73.0,30.0,0,0,0,60,1,1,40,80,43,83,9,34,21,34,10,12,37,77,3,3,0,0
2013-08-28,1,Rafael Dos Anjos,Donald Cerrone,Lightweight,southpaw,1984-10-26,U-DEC,900,3,5:00,Dan Miragliotta,5-5-5,70.0,68.0,28.0,1,0,0,230,2,6,39,109,58,128,21,78,14,25,4,6,30,91,1,1,8,17
2013-08-28,0,Martin Kampmann,Carlos Condit,Welterweight,orthodox,1982-04-17,KO/TKO,954,4,0:54,Herb Dean,5-5-5-5-5,72.0,72.0,31.0,0,0,0,323,6,15,35,97,43,108,29,91,6,6,0,0,25,77,6,12,4,8
2013-08-28,1,Carlos Condit,Martin Kampmann,Welterweight,orthodox,1984-04-26,KO/TKO,954,4,0:54,Herb Dean,5-5-5-5-5,75.0,74.0,29.0,1,2,1,76,0,2,100,235,147,282,68,185,15,25,17,25,81,208,17,24,2,3
2013-08-31,0,Jared Hamman,Magnus Cedenblad,Middleweight,orthodox,1982-03-07,SUB,57,1,0:57,Al Wichgers,5-5-5,75.0,75.0,31.0,0,0,0,1,0,1,3,8,3,8,0,4,0,0,3,4,3,8,0,0,0,0
2013-08-31,1,Magnus Cedenblad,Jared Hamman,Middleweight,orthodox,1982-04-10,SUB,57,1,0:57,Al Wichgers,5-5-5,79.0,77.0,31.0,0,1,0,8,0,0,4,13,4,13,3,10,1,3,0,0,4,12,0,1,0,0
2013-08-31,0,Ryan Couture,Al Iaquinta,Lightweight,orthodox,1982-08-27,U-DEC,900,3,5:00,Yves Lavigne,5-5-5,73.0,70.0,31.0,0,0,0,68,0,6,45,155,47,158,20,122,12,18,13,15,38,142,7,13,0,0
2013-08-31,1,Al Iaquinta,Ryan Couture,Lightweight,orthodox,1987-04-30,U-DEC,900,3,5:00,Yves Lavigne,5-5-5,70.0,70.0,26.0,0,0,0,53,4,4,80,177,86,183,55,147,19,24,6,6,62,150,13,20,5,7
2013-08-31,0,Nikita Krylov,Soa Palelei,Heavyweight,orthodox,1992-03-07,KO/TKO,694,3,1:34,Al Wichgers,5-5-5,77.0,75.0,21.0,0,2,0,137,0,1,45,68,98,123,37,59,6,7,2,2,6,17,39,51,0,0
2013-08-31,1,Soa Palelei,Nikita Krylov,Heavyweight,orthodox,1977-07-12,KO/TKO,694,3,1:34,Al Wichgers,5-5-5,81.0,76.0,36.0,0,0,0,456,4,4,29,42,107,128,26,39,2,2,1,1,4,6,7,12,18,24
2013-08-31,0,Kyung Ho Kang,Chico Camus,Bantamweight,orthodox,1987-09-09,U-DEC,900,3,5:00,Yves Lavigne,5-5-5,73.0,69.0,25.0,0,0,1,558,3,3,18,70,117,173,14,61,4,9,0,0,4,37,0,3,14,30
2013-08-31,1,Chico Camus,Kyung Ho Kang,Bantamweight,orthodox,1985-01-26,U-DEC,900,3,5:00,Yves Lavigne,5-5-5,66.0,66.0,28.0,0,1,2,148,0,1,28,69,68,110,27,68,0,0,1,1,9,30,4,5,15,34
2013-08-31,0,Pascal Krauss,Hyun Gyu Lim,Welterweight,orthodox,1987-04-19,KO/TKO,238,1,3:58,Rob Hinds,5-5-5,0.0,73.0,26.0,0,0,0,0,0,1,21,59,21,59,13,50,1,1,7,8,21,59,0,0,0,0
2013-08-31,1,Hyun Gyu Lim,Pascal Krauss,Welterweight,orthodox,1985-01-16,KO/TKO,238,1,3:58,Rob Hinds,5-5-5,77.0,75.0,28.0,2,0,0,13,1,1,26,75,26,75,24,71,2,3,0,1,15,62,3,3,8,10
2013-08-31,0,Louis Gaudinot,Tim Elliott,Flyweight,orthodox,1984-08-28,U-DEC,900,3,5:00,Herb Dean,5-5-5,63.0,63.0,29.0,0,0,0,14,0,0,28,78,41,95,12,56,6,8,10,14,23,69,5,9,0,0
2013-08-31,1,Tim Elliott,Louis Gaudinot,Flyweight,southpaw,1986-12-24,U-DEC,900,3,5:00,Herb Dean,5-5-5,66.0,67.0,26.0,0,2,0,548,6,6,116,200,270,386,76,150,26,34,14,16,34,74,20,22,62,104
2013-08-31,0,Jamie Varner,Gleison Tibau,Lightweight,orthodox,1984-10-12,S-DEC,900,3,5:00,Yves Lavigne,5-5-5,71.0,68.0,28.0,0,1,0,116,1,3,37,76,63,104,28,62,7,11,2,3,21,52,1,1,15,23
2013-08-31,1,Gleison Tibau,Jamie Varner,Lightweight,southpaw,1983-10-07,S-DEC,900,3,5:00,Yves Lavigne,5-5-5,71.0,70.0,29.0,0,0,0,340,2,4,26,55,55,84,23,48,2,6,1,1,9,34,2,3,15,18
2013-08-31,0,Erik Koch,Dustin Poirier,Featherweight,southpaw,1988-10-04,U-DEC,900,3,5:00,Rob Hinds,5-5-5,71.0,70.0,24.0,0,5,0,209,0,0,32,74,50,93,17,58,12,12,3,4,13,53,13,14,6,7
2013-08-31,1,Dustin Poirier,Erik Koch,Featherweight,southpaw,1989-01-19,U-DEC,900,3,5:00,Rob Hinds,5-5-5,72.0,69.0,24.0,2,2,0,451,2,6,54,92,74,112,40,72,9,12,5,8,19,49,13,16,22,27
2013-08-31,0,Brandon Vera,Ben Rothwell,Heavyweight,orthodox,1977-10-10,KO/TKO,714,3,1:54,Herb Dean,5-5-5,78.0,75.0,35.0,0,0,0,0,0,1,41,63,47,69,12,33,18,19,11,11,29,49,12,14,0,0
2013-08-31,1,Ben Rothwell,Brandon Vera,Heavyweight,orthodox,1981-10-17,KO/TKO,714,3,1:54,Herb Dean,5-5-5,78.0,76.0,31.0,1,0,0,99,0,0,56,103,60,107,40,85,10,11,6,7,35,75,21,26,0,2
2013-08-31,0,Clay Guida,Chad Mendes,Featherweight,orthodox,1981-12-08,KO/TKO,630,3,0:30,Yves Lavigne,5-5-5,70.0,67.0,31.0,0,0,0,5,0,4,17,99,19,101,11,90,1,1,5,8,16,98,1,1,0,0
2013-08-31,1,Chad Mendes,Clay Guida,Featherweight,orthodox,1985-05-01,KO/TKO,630,3,0:30,Yves Lavigne,5-5-5,66.0,66.0,28.0,1,1,0,187,3,5,32,66,40,74,24,57,4,5,4,4,15,47,4,4,13,15
2013-08-31,0,Frank Mir,Josh Barnett,Heavyweight,southpaw,1979-05-24,KO/TKO,116,1,1:56,Rob Hinds,5-5-5,79.0,75.0,34.0,0,0,0,0,0,0,9,16,20,29,6,13,3,3,0,0,0,1,9,15,0,0
2013-08-31,1,Josh Barnett,Frank Mir,Heavyweight,orthodox,1977-11-10,KO/TKO,116,1,1:56,Rob Hinds,5-5-5,78.0,75.0,35.0,1,0,0,71,0,0,26,38,33,46,13,24,13,14,0,0,1,4,25,33,0,1
2013-08-31,0,Benson Henderson,Anthony Pettis,Lightweight,southpaw,1983-11-16,SUB,281,1,4:41,Herb Dean,5-5-5-5-5,70.0,69.0,29.0,0,0,0,189,0,3,11,16,26,37,3,8,3,3,5,5,4,9,6,6,1,1
2013-08-31,1,Anthony Pettis,Benson Henderson,Lightweight,orthodox,1987-01-27,SUB,281,1,4:41,Herb Dean,5-5-5-5-5,72.0,70.0,26.0,0,1,0,0,0,0,9,16,10,17,3,9,6,7,0,0,9,16,0,0,0,0
2013-09-04,0,Yuri Villefort,Sean Spencer,Welterweight,orthodox,1991-03-23,S-DEC,900,3,5:00,Neil Hall,5-5-5,73.0,72.0,22.0,0,0,0,37,1,7,69,171,70,173,32,122,12,24,25,25,66,165,3,6,0,0
2013-09-04,1,Sean Spencer,Yuri Villefort,Welterweight,orthodox,1987-06-25,S-DEC,900,3,5:00,Neil Hall,5-5-5,74.0,70.0,26.0,0,0,0,0,0,0,99,281,100,282,89,266,7,12,3,3,90,268,8,12,1,1
2013-09-04,0,Keith Wisniewski,Ivan Jorge,Welterweight,orthodox,1981-10-25,U-DEC,900,3,5:00,Mario Yamasaki,5-5-5,0.0,72.0,31.0,0,0,0,39,0,1,42,78,66,103,24,58,17,19,1,1,14,47,28,31,0,0
2013-09-04,1,Ivan Jorge,Keith Wisniewski,Welterweight,orthodox,1980-11-07,U-DEC,900,3,5:00,Mario Yamasaki,5-5-5,73.0,69.0,32.0,0,0,0,425,2,10,69,94,87,116,8,19,39,49,22,26,27,45,42,49,0,0
2013-09-04,0,Joao Zeferino,Elias Silverio,Welterweight,orthodox,1986-01-15,U-DEC,900,3,5:00,Leon Roberts,5-5-5,0.0,71.0,27.0,0,0,0,367,1,16,11,28,20,37,6,21,4,5,1,2,6,22,3,4,2,2
2013-09-04,1,Elias Silverio,Joao Zeferino,Welterweight,orthodox,1986-09-22,U-DEC,900,3,5:00,Leon Roberts,5-5-5,73.0,71.0,26.0,0,0,0,280,1,2,49,84,130,178,18,40,24,32,7,12,24,50,15,19,10,15
2013-09-04,0,Ramiro Hernandez,Lucas Martins,Bantamweight,orthodox,1986-07-22,SUB,70,1,1:10,Herb Dean,5-5-5,0.0,69.0,27.0,0,0,0,0,0,0,4,10,6,13,2,7,1,2,1,1,4,10,0,0,0,0
2013-09-04,1,Lucas Martins,Ramiro Hernandez,Bantamweight,southpaw,1988-11-11,SUB,70,1,1:10,Herb Dean,5-5-5,72.0,72.0,24.0,1,1,0,26,0,0,10,20,10,20,6,16,1,1,3,3,9,18,0,0,1,2
2013-09-04,0,Felipe Arantes,Edimilson Souza,Featherweight,orthodox,1988-02-09,S-DEC,900,3,5:00,Neil Hall,5-5-5,73.0,68.0,25.0,0,1,0,309,3,5,35,78,68,117,13,50,14,19,8,9,23,61,2,4,10,13
2013-09-04,1,Edimilson Souza,Felipe Arantes,Featherweight,orthodox,1984-10-17,S-DEC,900,3,5:00,Neil Hall,5-5-5,74.0,72.0,28.0,0,0,0,0,0,0,52,136,75,164,33,97,18,37,1,2,45,123,6,12,1,1
2013-09-04,0,Marcos Vinicius,Ali Bagautinov,Flyweight,orthodox,1979-12-05,KO/TKO,808,3,3:28,Mario Yamasaki,5-5-5,0.0,69.0,33.0,0,0,0,161,0,0,27,47,45,68,12,28,7,8,8,11,11,30,7,7,9,10
2013-09-04,1,Ali Bagautinov,Marcos Vinicius,Flyweight,orthodox,1985-06-10,KO/TKO,808,3,3:28,Mario Yamasaki,5-5-5,65.0,64.0,28.0,2,1,0,246,3,5,38,68,46,78,29,56,5,7,4,5,12,34,7,7,19,27
2013-09-04,0,Tor Troeng,Rafael Natal,Middleweight,orthodox,1983-01-25,U-DEC,900,3,5:00,Leon Roberts,5-5-5,0.0,74.0,30.0,0,0,3,305,0,1,9,17,54,66,6,14,2,2,1,1,3,10,2,2,4,5
2013-09-04,1,Rafael Natal,Tor Troeng,Middleweight,orthodox,1982-12-25,U-DEC,900,3,5:00,Leon Roberts,5-5-5,77.0,72.0,30.0,2,1,1,484,0,2,39,62,57,81,29,51,5,6,5,5,7,15,1,1,31,46
2013-09-04,0,Francisco Trinaldo,Piotr Hallmann,Lightweight,southpaw,1978-08-24,SUB,530,2,3:50,Neil Hall,5-5-5,70.0,69.0,35.0,1,0,0,102,1,4,22,43,24,46,11,27,8,13,3,3,22,43,0,0,0,0
2013-09-04,1,Piotr Hallmann,Francisco Trinaldo,Lightweight,orthodox,1987-08-25,SUB,530,2,3:50,Neil Hall,5-5-5,71.0,69.0,26.0,0,1,0,147,2,2,42,87,62,112,32,72,5,8,5,7,22,65,9,9,11,13
2013-09-04,0,Jussier Formiga,Joseph Benavidez,Flyweight,orthodox,1985-04-14,KO/TKO,187,1,3:07,Mario Yamasaki,5-5-5,67.0,65.0,28.0,0,0,0,0,0,0,6,18,6,18,5,15,1,3,0,0,5,17,1,1,0,0
2013-09-04,1,Joseph Benavidez,Jussier Formiga,Flyweight,southpaw,1984-07-31,KO/TKO,187,1,3:07,Mario Yamasaki,5-5-5,65.0,64.0,29.0,1,0,0,5,0,0,20,52,20,52,13,40,4,7,3,5,16,46,0,2,4,4
2013-09-04,0,Yushin Okami,Jacare Souza,Middleweight,southpaw,1981-07-21,KO/TKO,167,1,2:47,Leon Roberts,5-5-5,75.0,74.0,32.0,0,0,0,0,0,0,1,11,1,11,1,10,0,1,0,0,1,11,0,0,0,0
2013-09-04,1,Jacare Souza,Yushin Okami,Middleweight,orthodox,1979-12-07,KO/TKO,167,1,2:47,Leon Roberts,5-5-5,72.0,73.0,33.0,1,0,0,27,0,1,28,48,29,49,25,43,2,4,1,1,7,13,11,25,10,10
2013-09-04,0,Ryan Bader,Glover Teixeira,Light Heavyweight,orthodox,1983-06-07,KO/TKO,175,1,2:55,Herb Dean,5-5-5-5-5,74.0,74.0,30.0,0,1,0,38,0,1,11,27,16,32,9,25,0,0,2,2,5,16,6,11,0,0
2013-09-04,1,Glover Teixeira,Ryan Bader,Light Heavyweight,orthodox,1979-10-28,KO/TKO,175,1,2:55,Herb Dean,5-5-5-5-5,76.0,74.0,33.0,1,0,0,51,1,4,14,24,20,30,13,23,1,1,0,0,4,11,1,1,9,12
2013-09-21,0,Nandor Guelmino,Daniel Omielanczuk,Heavyweight,orthodox,1975-12-20,KO/TKO,798,3,3:18,Dan Miragliotta,5-5-5,0.0,75.0,37.0,0,0,0,228,0,3,56,99,75,123,16,48,29,39,11,12,29,68,17,19,10,12
2013-09-21,1,Daniel Omielanczuk,Nandor Guelmino,Heavyweight,southpaw,1982-08-31,KO/TKO,798,3,3:18,Dan Miragliotta,5-5-5,74.0,72.0,31.0,1,1,0,262,2,5,49,73,57,82,22,41,7,10,20,22,28,50,18,19,3,4
2013-09-21,0,Roland Delorme,Alex Caceres,Bantamweight,orthodox,1983-12-18,S-DEC,900,3,5:00,Todd Ronald Anderson,5-5-5,71.0,69.0,29.0,1,1,1,103,1,9,47,115,70,140,26,84,17,27,4,4,38,106,3,3,6,6
2013-09-21,1,Alex Caceres,Roland Delorme,Bantamweight,southpaw,1988-06-20,S-DEC,900,3,5:00,Todd Ronald Anderson,5-5-5,73.0,70.0,25.0,0,0,2,264,0,0,106,162,116,174,82,138,9,9,15,15,93,148,9,10,4,4
2013-09-21,0,Jesse Ronson,Michel Prazeres,Lightweight,southpaw,1985-12-24,S-DEC,900,3,5:00,Yves Lavigne,5-5-5,70.0,70.0,27.0,0,0,0,46,1,1,38,73,41,76,15,46,10,14,13,13,27,58,3,4,8,11
2013-09-21,1,Michel Prazeres,Jesse Ronson,Lightweight,orthodox,1981-07-25,S-DEC,900,3,5:00,Yves Lavigne,5-5-5,67.0,66.0,32.0,0,0,0,516,7,15,19,43,50,77,16,38,1,3,2,2,14,36,2,4,3,3
2013-09-21,0,Renee Forte,John Makdessi,Lightweight,orthodox,1987-03-27,KO/TKO,121,1,2:01,Todd Ronald Anderson,5-5-5,71.0,67.0,26.0,0,0,0,0,0,0,7,27,7,27,3,21,2,4,2,2,7,27,0,0,0,0
2013-09-21,1,John Makdessi,Renee Forte,Lightweight,orthodox,1985-05-03,KO/TKO,121,1,2:01,Todd Ronald Anderson,5-5-5,68.0,68.0,28.0,1,0,0,8,0,0,20,39,20,39,11,26,5,7,4,6,11,23,0,0,9,16
2013-09-21,0,Dustin Kimura,Mitch Gagnon,Bantamweight,orthodox,1989-05-21,SUB,245,1,4:05,Yves Lavigne,5-5-5,71.0,67.0,24.0,0,1,0,11,0,0,15,44,15,44,3,30,6,6,6,8,14,43,1,1,0,0
2013-09-21,1,Mitch Gagnon,Dustin Kimura,Bantamweight,southpaw,1984-10-10,SUB,245,1,4:05,Yves Lavigne,5-5-5,65.0,65.0,28.0,0,1,0,41,1,2,27,57,27,58,18,44,5,9,4,4,20,48,5,6,2,3
2013-09-21,0,Chris Clements,Stephen Thompson,Welterweight,orthodox,1976-02-09,KO/TKO,387,2,1:27,John McCarthy,5-5-5,70.0,70.0,37.0,0,0,0,12,0,0,17,43,25,51,0,21,6,10,11,12,13,35,4,7,0,1
2013-09-21,1,Stephen Thompson,Chris Clements,Welterweight,orthodox,1983-02-11,KO/TKO,387,2,1:27,John McCarthy,5-5-5,75.0,72.0,30.0,2,0,0,154,2,2,23,39,36,53,14,28,5,7,4,4,20,33,1,1,2,5
2013-09-21,0,Ivan Menjivar,Wilson Reis,Bantamweight,orthodox,1982-05-30,U-DEC,900,3,5:00,Yves Lavigne,5-5-5,64.0,66.0,31.0,0,0,0,0,0,0,29,62,86,123,8,29,13,20,8,13,18,49,7,7,4,6
2013-09-21,1,Wilson Reis,Ivan Menjivar,Bantamweight,southpaw,1985-01-06,U-DEC,900,3,5:00,Yves Lavigne,5-5-5,65.0,64.0,28.0,0,0,0,423,4,6,33,96,78,150,12,72,6,8,15,16,14,66,7,9,12,21
2013-09-21,0,Mike Ricci,Myles Jury,Lightweight,southpaw,1986-03-18,S-DEC,900,3,5:00,John McCarthy,5-5-5,76.0,72.0,27.0,0,0,2,46,0,0,25,98,31,105,13,73,8,19,4,6,14,84,1,2,10,12
2013-09-21,1,Myles Jury,Mike Ricci,Lightweight,orthodox,1988-10-31,S-DEC,900,3,5:00,John McCarthy,5-5-5,73.0,70.0,24.0,0,0,1,351,4,6,22,72,29,84,8,52,2,7,12,13,20,70,2,2,0,0
2013-09-21,0,Pat Healy,Khabib Nurmagomedov,Lightweight,orthodox,1983-07-20,U-DEC,900,3,5:00,Yves Lavigne,5-5-5,72.0,72.0,30.0,0,0,0,6,0,2,44,157,68,189,27,131,12,21,5,5,42,155,2,2,0,0
2013-09-21,1,Khabib Nurmagomedov,Pat Healy,Lightweight,orthodox,1988-09-20,U-DEC,900,3,5:00,Yves Lavigne,5-5-5,70.0,70.0,25.0,0,0,0,391,5,11,54,130,90,169,40,115,9,10,5,5,44,111,2,7,8,12
2013-09-21,0,Constantinos Philippou,Francis Carmont,Middleweight,orthodox,1979-11-29,U-DEC,900,3,5:00,John McCarthy,5-5-5,73.0,71.0,33.0,0,0,0,0,0,0,7,25,15,34,2,19,1,1,4,5,7,25,0,0,0,0
2013-09-21,1,Francis Carmont,Constantinos Philippou,Middleweight,orthodox,1981-10-11,U-DEC,900,3,5:00,John McCarthy,5-5-5,78.0,75.0,31.0,0,0,0,750,5,5,29,64,89,134,19,54,8,8,2,2,8,30,0,0,21,34
2013-09-21,0,Matt Mitrione,Brendan Schaub,Heavyweight,switch,1978-07-15,SUB,246,1,4:06,Dan Miragliotta,5-5-5,82.0,75.0,35.0,0,0,0,0,0,0,7,11,7,11,4,8,1,1,2,2,7,11,0,0,0,0
2013-09-21,1,Brendan Schaub,Matt Mitrione,Heavyweight,orthodox,1983-03-18,SUB,246,1,4:06,Dan Miragliotta,5-5-5,78.0,76.0,30.0,0,1,0,53,1,1,14,30,14,31,13,29,1,1,0,0,14,30,0,0,0,0
2013-09-21,0,Eddie Wineland,Renan Barao,Bantamweight,orthodox,1984-06-26,KO/TKO,335,2,0:35,Yves Lavigne,5-5-5-5-5,69.0,67.0,29.0,0,0,0,19,0,0,11,53,11,53,5,43,4,7,2,3,11,53,0,0,0,0
2013-09-21,1,Renan Barao,Eddie Wineland,Bantamweight,orthodox,1987-01-31,KO/TKO,335,2,0:35,Yves Lavigne,5-5-5-5-5,70.0,66.0,26.0,1,0,0,5,0,1,28,45,29,46,16,33,5,5,7,7,25,41,0,0,3,4
2013-09-21,0,Alexander Gustafsson,Jon Jones,Light Heavyweight,orthodox,1987-01-15,U-DEC,1500,5,5:00,John McCarthy,5-5-5-5-5,79.0,77.0,26.0,0,0,0,19,1,8,110,288,114,294,63,204,33,65,14,19,108,283,2,5,0,0
2013-09-21,1,Jon Jones,Alexander Gustafsson,Light Heavyweight,orthodox,1987-07-19,U-DEC,1500,5,5:00,John McCarthy,5-5-5-5-5,84.0,76.0,26.0,0,0,0,59,1,11,134,217,137,220,53,115,28,37,53,65,127,208,7,9,0,0
2013-10-09,0,Garett Whiteley,Alan Patrick,Lightweight,orthodox,1980-12-13,KO/TKO,234,1,3:54,Marc Goddard,5-5-5,72.0,72.0,32.0,0,0,0,5,0,1,7,28,15,36,3,23,3,4,1,1,4,21,3,7,0,0
2013-10-09,1,Alan Patrick,Garett Whiteley,Lightweight,southpaw,1983-07-19,KO/TKO,234,1,3:54,Marc Goddard,5-5-5,74.0,71.0,30.0,1,0,0,53,1,2,16,35,19,42,13,26,0,6,3,3,8,25,3,5,5,5
2013-10-09,0,Iliarde Santos,Chris Cariaso,Flyweight,orthodox,1980-09-25,KO/TKO,571,2,4:31,Keith Peterson,5-5-5,67.0,65.0,33.0,0,0,0,140,2,4,35,88,46,101,23,72,10,12,2,4,28,80,5,6,2,2
2013-10-09,1,Chris Cariaso,Iliarde Santos,Flyweight,southpaw,1981-05-27,KO/TKO,571,2,4:31,Keith Peterson,5-5-5,64.0,63.0,32.0,0,0,0,43,0,1,54,124,61,132,42,104,9,17,3,3,41,109,8,8,5,7
2013-10-09,0,David Mitchell,Yan Cabral,Welterweight,orthodox,1979-10-24,U-DEC,900,3,5:00,Mario Yamasaki,5-5-5,75.0,72.0,33.0,0,1,0,67,0,1,5,22,40,57,4,20,1,1,0,1,3,19,1,2,1,1
2013-10-09,1,Yan Cabral,David Mitchell,Welterweight,orthodox,1983-05-13,U-DEC,900,3,5:00,Mario Yamasaki,5-5-5,73.0,71.0,30.0,1,1,0,729,4,6,18,34,59,79,17,32,0,0,1,2,3,8,0,1,15,25
2013-10-09,0,Ildemar Alcantara,Igor Araujo,Welterweight,orthodox,1982-11-18,U-DEC,900,3,5:00,Marc Goddard,5-5-5,78.0,74.0,30.0,0,3,0,271,3,3,18,33,33,53,11,23,5,6,2,4,3,14,7,9,8,10
2013-10-09,1,Igor Araujo,Ildemar Alcantara,Welterweight,orthodox,1980-12-06,U-DEC,900,3,5:00,Marc Goddard,5-5-5,77.0,73.0,32.0,0,1,1,439,1,6,21,51,128,166,17,40,2,5,2,6,6,20,3,6,12,25
2013-10-09,0,TJ Dillashaw,Raphael Assuncao,Bantamweight,orthodox,1986-02-07,S-DEC,900,3,5:00,Mario Yamasaki,5-5-5,67.0,66.0,27.0,0,3,0,168,2,4,29,101,32,105,14,79,12,17,3,5,25,95,4,6,0,0
2013-10-09,1,Raphael Assuncao,TJ Dillashaw,Bantamweight,orthodox,1982-07-19,S-DEC,900,3,5:00,Mario Yamasaki,5-5-5,66.0,65.0,31.0,0,1,0,19,0,6,32,101,37,106,21,77,3,12,8,12,30,96,1,4,1,1
2013-10-09,0,Mike Pierce,Rousimar Palhares,Welterweight,orthodox,1980-09-01,SUB,31,1,0:31,Keith Peterson,5-5-5,71.0,68.0,33.0,0,0,0,9,1,1,2,5,2,5,2,5,0,0,0,0,2,5,0,0,0,0
2013-10-09,1,Rousimar Palhares,Mike Pierce,Welterweight,orthodox,1980-02-26,SUB,31,1,0:31,Keith Peterson,5-5-5,71.0,68.0,33.0,0,2,0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2013-10-09,0,Joey Beltran,Fabio Maldonado,Light Heavyweight,orthodox,1981-12-08,S-DEC,900,3,5:00,Mario Yamasaki,5-5-5,75.0,73.0,31.0,0,0,0,366,1,4,57,200,86,234,37,167,18,30,2,3,21,141,33,55,3,4
2013-10-09,1,Fabio Maldonado,Joey Beltran,Light Heavyweight,orthodox,1980-03-17,S-DEC,900,3,5:00,Mario Yamasaki,5-5-5,75.0,73.0,33.0,0,1,0,37,0,0,87,168,121,204,61,133,25,34,1,1,58,130,29,38,0,0
2013-10-09,0,Matt Hamill,Thiago Silva,Light Heavyweight,orthodox,1976-10-05,U-DEC,900,3,5:00,Keith Peterson,5-5-5,76.0,73.0,37.0,0,0,0,83,3,14,70,181,74,186,37,141,8,9,25,31,67,176,3,5,0,0
2013-10-09,1,Thiago Silva,Matt Hamill,Light Heavyweight,orthodox,1982-11-12,U-DEC,900,3,5:00,Keith Peterson,5-5-5,74.0,74.0,30.0,1,0,0,45,0,0,96,205,108,217,48,140,12,18,36,47,81,179,10,17,5,9
